,momentum,volatility,strength,breadth,safe_haven,put_call
1998-03-31,,,1.0,-1.3944430014863933,,
1998-04-01,,,1.0,2.3136375442384076,,
1998-04-02,,,1.0,2.8020670816496063,,
1998-04-03,,,1.0,3.2016912486224056,,
1998-04-06,,,1.0,4.07411102160015,,
1998-04-07,,,1.0,4.969727199491033,,
1998-04-08,,,1.0,4.066140435947208,,
1998-04-09,,,1.0,4.9632058112295345,,
1998-04-10,,,0.5,1.6971683910059807,,
1998-04-13,,,0.5,-1.338680407358745,,
1998-04-14,,,0.5,-1.0952839696571548,,
1998-04-15,,,1.0,2.5584040248259665,,
1998-04-16,,,1.0,1.1841487475848806,,
1998-04-17,,,1.0,2.605212611660358,,
1998-04-20,,,1.0,1.949719409540292,,
1998-04-21,,,1.0,2.8679522441693304,,
1998-04-22,,,1.0,1.8010518361385424,,
1998-04-23,,,0.5,-1.2536848613411946,,
1998-04-24,,,0.5,-1.9348330683700687,,
1998-04-27,,,0.5,-3.2194088741209663,,
1998-04-28,,,0.5,-4.634061806098973,,
1998-04-29,,,0.5,-2.518777841353704,,
1998-04-30,,,1.0,0.30281812980151673,,
1998-05-01,,,1.0,0.24776028801942276,,
1998-05-04,,,1.0,2.2027129629249838,,
1998-05-05,,,1.0,1.9840378787568045,,
1998-05-06,,,1.0,-0.37669628101716146,,
1998-05-07,,,1.0,-0.3082060481049502,,
1998-05-08,,,1.0,-2.2521685848131425,,
1998-05-11,,,1.0,-0.024501569392569762,,
1998-05-12,,,0.5,-2.7473194658666498,,
1998-05-13,,,0.5,-5.33871592661817,,
1998-05-14,,,0.5,-1.6407675763239555,,
1998-05-15,,,0.5,-1.5242643806286906,,
1998-05-18,,,0.5,0.025601870394708712,,
1998-05-19,,,1.0,2.020946984868399,,
1998-05-20,,,1.0,4.380774805801419,,
1998-05-21,,,0.5,1.2206339320193407,,
1998-05-22,,,1.0,1.1805186716521878,,
1998-05-25,,,1.0,0.056788004079062114,,
1998-05-26,,,1.0,-2.3171734512080415,,
1998-05-27,,,1.0,-2.9867782782611254,,
1998-05-28,,,1.0,-4.080091318577285,,
1998-05-29,,,0.5,-5.156438351563233,,
1998-06-01,,,0.5,-5.127995014915372,,
1998-06-02,,,0.0,-6.922905012203487,,
1998-06-03,,,0.5,-4.027831373621033,,
1998-06-04,,,0.0,-5.295498396599028,,
1998-06-05,,,0.0,-7.7872259608537515,,
1998-06-08,,,0.0,-9.46227578615307,,
1998-06-09,,,0.5,-5.378225643216145,,
1998-06-10,,,0.0,-6.0367300717223005,,
1998-06-11,,,0.0,-4.757324604136427,,
1998-06-12,,,0.5,-2.2559928579298023,,
1998-06-15,,,0.0,-4.936721429215295,,
1998-06-16,,,0.0,-5.675499351176151,,
1998-06-17,,,0.5,-1.9163176509623023,,
1998-06-18,,,0.5,-3.5678962598782484,,
1998-06-19,,,0.0,-5.6464605762640225,,
1998-06-22,,,0.0,-8.074376835125111,,
1998-06-23,,,0.0,-6.060853774193271,,
1998-06-24,,,0.0,-1.8679712697944917,,
1998-06-25,,,0.5,0.8352962338045085,,
1998-06-26,,,0.5,-0.22566671779631195,,
1998-06-29,,,0.5,2.1789999581666555,,
1998-06-30,,,0.0,0.8737272384999899,,
1998-07-01,,,1.0,-1.2851322594091006,,
1998-07-02,,,0.0,-3.7787445758801743,,
1998-07-03,,,0.0,-5.4553364711746894,,
1998-07-06,,,0.0,-2.0998207491429257,,
1998-07-07,,,0.3333333333333333,-0.8089442492987565,,
1998-07-08,,,1.0,0.610863796028291,,
1998-07-09,,,0.5,1.0452521967504202,,
1998-07-10,,,1.0,2.8552063427957997,,
1998-07-13,,,0.5,1.4269870077420168,,
1998-07-14,,,0.5,1.1675348245161954,,
1998-07-15,,,1.0,1.3188921291496145,,
1998-07-16,,,1.0,4.170002651122413,,
1998-07-17,,,1.0,2.5027294418274275,,
1998-07-20,,,0.0,-0.31594863850483396,,
1998-07-21,,,0.0,-1.8948670678675925,,
1998-07-22,,,0.5,-1.3685276009825753,,
1998-07-23,,,0.0,-4.5742498553493816,,
1998-07-24,,,0.0,-5.742568063467677,,
1998-07-27,,,0.0,-6.334828415564464,,
1998-07-28,,,0.0,-3.183041430916377,,
1998-07-29,,,1.0,0.12296610197751184,,
1998-07-30,,,1.0,-1.89939137110931,,
1998-07-31,,,0.75,-2.281320212725799,,
1998-08-03,,,0.25,-4.04835290132111,,
1998-08-04,,,0.0,-4.948652373808181,,
1998-08-05,,,0.5,-3.1398064876612377,,
1998-08-06,,,0.5,-3.4780234899046496,,
1998-08-07,,,0.5,-3.02747376446744,,
1998-08-10,,,0.16666666666666666,-4.840660352746089,,
1998-08-11,,,0.14285714285714285,-5.5969039249740735,,
1998-08-12,,,0.0,-6.942921393160606,,
1998-08-13,,,0.0,-4.044208412585949,,
1998-08-14,,,0.0,-4.581625064843049,,
1998-08-17,,,0.0,-6.112238689417042,,
1998-08-18,,,0.0,-7.00092256406849,,
1998-08-19,,,0.0,-4.818936643328763,,
1998-08-20,,,0.5,-0.8518572536326212,,
1998-08-21,,,0.0,-2.3333377529721453,,
1998-08-24,,,0.5,-1.7272763433408456,,
1998-08-25,,,1.0,0.2231375372665822,,
1998-08-26,,,1.0,0.1825670759453854,,
1998-08-27,,,0.0,-0.3960814833174123,,
1998-08-28,,,0.0,-3.5967939408960667,,
1998-08-31,,,0.0,-3.4882859516422364,,
1998-09-01,,,0.0,-5.3995066877072855,,
1998-09-02,,,0.0,-2.0541418353968677,,
1998-09-03,,,0.0,-0.7715705925974362,,
1998-09-04,,,0.5,1.368714969693008,,
1998-09-07,,,0.5,3.4834940661124625,,
1998-09-08,,,0.5,4.486495145001106,,
1998-09-09,,,1.0,3.488950573182722,,
1998-09-10,,,0.5,1.7636868326040445,,
1998-09-11,,,0.5,-1.28425622786942,,
1998-09-14,,,0.5,1.6765176317432036,,
1998-09-15,,,0.5,0.4626053350626203,,
1998-09-16,,,0.5,-0.16695927131240196,,
1998-09-17,,,0.5,-2.5002394038010576,,
1998-09-18,,,0.5,-2.7729231485645016,,
1998-09-21,,,0.5,-3.541482576098229,,
1998-09-22,,,0.5,-3.8066675622621875,,
1998-09-23,,,0.5,-0.0236370963963327,,
1998-09-24,,,0.5,3.071569648403002,,
1998-09-25,,,0.5,2.694920621420638,,
1998-09-28,,,0.5,1.6594805084350666,,
1998-09-29,,,1.0,-0.6422432203713107,,
1998-09-30,,,0.5,-1.4345626348492546,,
1998-10-01,,,0.5,-1.1737330648766628,,
1998-10-02,,,0.5,-0.9603270530809057,,
1998-10-05,,,0.0,-4.24026758888438,,
1998-10-06,,,0.0,-2.560218936359946,,
1998-10-07,,,0.5,1.359820870250956,,
1998-10-08,,,0.0,-1.6146920152492197,,
1998-10-09,,,0.0,-0.41202073974936076,,
1998-10-12,,,0.0,-1.2461987870676594,,
1998-10-13,,,0.0,-3.383253553055359,,
1998-10-14,,,1.0,-0.22266199795438282,,
1998-10-15,,,0.6666666666666666,-0.5458143619626771,,
1998-10-16,,,0.0,-1.5374844779694639,,
1998-10-19,,,0.0,-2.712487300156835,,
1998-10-20,,,0.2,-4.5829441546737755,,
1998-10-21,,,0.2,-3.749681581096725,,
1998-10-22,,,0.3333333333333333,-2.8861031118064107,,
1998-10-23,,,0.5,-0.36135709147797057,,
1998-10-26,,,1.0,2.7952532887907533,,
1998-10-27,,,1.0,2.468843599919707,,
1998-10-28,,,1.0,1.1108720362979412,,
1998-10-29,,,0.5,0.7270771206074063,,
1998-10-30,,,0.5,-1.4051187195030326,,
1998-11-02,,,0.0,-2.6041880432297546,,
1998-11-03,,,0.0,-2.6761538535516176,,
1998-11-04,,,0.3333333333333333,-1.8259440619967777,,
1998-11-05,,,0.5,-1.1303178689064541,,
1998-11-06,,,0.5,-0.01571462001437077,,
1998-11-09,,,0.5,2.168960765442789,,
1998-11-10,,,0.5,2.6836951717259185,,
1998-11-11,,,0.5,2.3775687768666605,,
1998-11-12,,,0.5,1.7634653628909034,,
1998-11-13,,,0.5,1.6246534787289206,,
1998-11-16,,,0.5,-0.6707380628581573,,
1998-11-17,,,0.5,-0.0033311423384918973,,
1998-11-18,,,0.5,3.451819974450327,,
1998-11-19,,,0.5,0.4605799790957202,,
1998-11-20,,,0.5,-1.623161835285321,,
1998-11-23,,,0.5,-3.8734960470516273,,
1998-11-24,,,0.5,-3.7146785839513314,,
1998-11-25,,,1.0,-2.493827932323816,,
1998-11-26,,,0.5,-4.585859217355851,,
1998-11-27,,,0.5,-6.297521177836606,,
1998-11-30,,,0.5,-5.516153690957222,,
1998-12-01,,,0.0,-5.240489383510455,,
1998-12-02,,,1.0,-2.287673131963097,,
1998-12-03,,,1.0,-2.5990052897879887,,
1998-12-04,,,1.0,0.05535930835528356,,
1998-12-07,,,1.0,2.954384888654325,,
1998-12-08,,,1.0,2.417223999808084,,
1998-12-09,,,0.5,1.4322741816611588,,
1998-12-10,,,1.0,1.3536788759045844,,
1998-12-11,,,1.0,3.6530099893764794,,
1998-12-14,,,0.5,1.7160990822171178,,
1998-12-15,,,0.5,-1.868646205458724,,
1998-12-16,,,0.5,-0.07434689537531859,,
1998-12-17,,,0.0,-2.9699201871252625,,
1998-12-18,,,0.5,-0.4299346985570312,,
1998-12-21,,,1.0,2.9209625193624316,,
1998-12-22,,,1.0,2.7535147885692624,,
1998-12-23,,,1.0,2.616512099738487,,
1998-12-24,,,1.0,1.595328081604216,,
1998-12-25,,,1.0,1.8507229758579948,,
1998-12-28,,,1.0,3.6960460711565424,,
1998-12-29,,,1.0,2.478583149128079,,
1998-12-30,,,1.0,4.755204394741157,,
1998-12-31,,,0.5,1.3451672320609442,,
1999-01-01,,,0.5,2.5551368262316823,,
1999-01-04,,,1.0,4.817839221462287,,
1999-01-05,,,1.0,4.3055048175600525,,
1999-01-06,,,1.0,5.886322123458226,,
1999-01-07,,,1.0,7.3615362828294595,,
1999-01-08,,,1.0,8.204893322315014,,
1999-01-11,,,1.0,6.894912718257738,,
1999-01-12,,,1.0,4.186746769483602,,
1999-01-13,,,1.0,3.425520084122946,,
1999-01-14,,,1.0,1.7117891597369548,,
1999-01-15,,,0.0,-1.8721725056697665,,
1999-01-18,,,0.5,-0.4408684137298079,,
1999-01-19,,,0.5,-3.087983247597117,,
1999-01-20,,,0.5,-2.5265317480340044,,
1999-01-21,,,1.0,0.8419285697903623,,
1999-01-22,,,1.0,0.3252142843739325,,
1999-01-25,,,1.0,-1.3702792218758746,,
1999-01-26,,,1.0,-1.12113754517117,,
1999-01-27,,,0.75,1.2645238266781351,,
1999-01-28,,,0.6666666666666666,-1.8744805054451643,,
1999-01-29,,,1.0,-1.5336658680914979,,
1999-02-01,,,0.5,-3.4366357102566814,,
1999-02-02,,,0.0,-4.811792853846376,,
1999-02-03,,,0.5,-1.755103244056124,,
1999-02-04,,,0.0,-3.2541753815004664,,
1999-02-05,,,0.5,-3.5715980394094724,,
1999-02-08,,,0.0,-4.376762032244114,,
1999-02-09,,,0.5,-3.2173507536542743,,
1999-02-10,,,1.0,0.2767130197374142,,
1999-02-11,,,1.0,2.408219743421522,,
1999-02-12,,,1.0,1.4249070627994265,,
1999-02-15,,,0.5,-0.8341669486186525,,
1999-02-16,,,1.0,-0.3188638670516244,,
1999-02-17,,,1.0,1.9209295633213999,,
1999-02-18,,,0.5,0.4807605518084172,,
1999-02-19,,,0.0,-0.15210500306584088,,
1999-02-22,,,0.0,-3.2153586388720536,,
1999-02-23,,,0.0,-3.903475249986226,,
1999-02-24,,,0.5,-0.8301161136250921,,
1999-02-25,,,0.5,-1.4064586384205302,,
1999-02-26,,,0.5,-2.059829795071343,,
1999-03-01,,,0.7,-0.23076983233109788,,
1999-03-02,,,0.8181818181818182,0.3566428644563749,,
1999-03-03,,,0.875,1.7463441618279438,,
1999-03-04,,,0.5,-0.7529911403225931,,
1999-03-05,,,0.5,0.11118906700878803,,
1999-03-08,,,1.0,0.818245600279918,,
1999-03-09,,,0.6666666666666666,1.3967464002290242,,
1999-03-10,,,1.0,0.7791561456419285,,
1999-03-11,,,0.75,-0.6352358808384231,,
1999-03-12,,,0.6666666666666666,-0.8833748115950736,,
1999-03-15,,,0.6666666666666666,-0.7227612094868783,,
1999-03-16,,,0.6,-2.0458955350347194,,
1999-03-17,,,0.6666666666666666,-1.4920963468465884,,
1999-03-18,,,0.75,1.1428302616709747,,
1999-03-19,,,0.0,-1.4285934222692043,,
1999-03-22,,,1.0,-1.5324855273111673,,
1999-03-23,,,1.0,-0.8902154314364091,,
1999-03-24,,,1.0,-2.1829035348116084,,
1999-03-25,,,1.0,-0.8769210739367698,,
1999-03-26,,,0.5,-2.5356626968573583,,
1999-03-29,,,0.5,-1.5291785701560199,,
1999-03-30,,,1.0,-0.5238733755821975,,
1999-03-31,,,1.0,1.3895581472509306,,
1999-04-01,,,1.0,0.22782030229621514,,
1999-04-02,,,1.0,0.1863984291514487,,
1999-04-05,,,0.5,-3.4838558306942713,,
1999-04-06,,,0.0,-3.2140638614771313,,
1999-04-07,,,0.5,-2.6296886139358344,,
1999-04-08,,,0.0,-3.9697452295838658,,
1999-04-09,,,0.5,-6.157064278750437,,
1999-04-12,,,0.0,-5.219416228068538,,
1999-04-13,,,0.0,-6.634067822965169,,
1999-04-14,,,0.0,-5.427873673335137,,
1999-04-15,,,0.0,-6.9864420963651135,,
1999-04-16,,,0.75,-2.4434526242987267,,
1999-04-19,,,0.0,-4.18100669260805,,
1999-04-20,,,0.6666666666666666,-1.9662782030429489,,
1999-04-21,,,0.5,-1.9724094388533218,,
1999-04-22,,,0.0,-3.068334995425446,,
1999-04-23,,,0.0,-3.055910450802638,,
1999-04-26,,,0.0,-6.1366540052021605,,
1999-04-27,,,0.0,-4.475444186074494,,
1999-04-28,,,0.5,-2.388999788606403,,
1999-04-29,,,1.0,0.40900017295839924,,
1999-04-30,,,0.5,2.3346365051477824,,
1999-05-03,,,0.5,0.09197532239363881,,
1999-05-04,,,1.0,2.984343445594797,,
1999-05-05,,,1.0,4.98719009185029,,
1999-05-06,,,1.0,6.444064620604783,,
1999-05-07,,,1.0,5.999689235040276,,
1999-05-10,,,1.0,6.7270184650329545,,
1999-05-11,,,1.0,5.503924198663325,,
1999-05-12,,,0.5,3.230483435269992,,
1999-05-13,,,1.0,5.188577356129995,,
1999-05-14,,,1.0,5.15429056410636,,
1999-05-17,,,1.0,3.8535104615415667,,
1999-05-18,,,1.0,2.60741765035219,,
1999-05-19,,,1.0,3.5878871684699742,,
1999-05-20,,,1.0,2.2082713196572508,,
1999-05-21,,,0.5,-0.375050738462251,,
1999-05-24,,,1.0,-0.30685969510547806,,
1999-05-25,,,1.0,1.3852966130955189,,
1999-05-26,,,0.5,-1.7756664074673045,,
1999-05-27,,,0.5,-5.089181606109615,,
1999-05-28,,,0.5,-5.6184213140896855,,
1999-05-31,,,1.0,-0.9605265297097396,,
1999-06-01,,,1.0,-2.96770352430797,,
1999-06-02,,,0.5,-0.6099392471610651,,
1999-06-03,,,0.5,1.6827769795954939,,
1999-06-04,,,0.5,2.467726619669041,,
1999-06-07,,,0.5,2.0190490524564875,,
1999-06-08,,,1.0,1.651949224737126,,
1999-06-09,,,0.5,0.9879584566031026,,
1999-06-10,,,0.5,1.5356023735843571,,
1999-06-11,,,0.5,-1.6526889670673461,,
1999-06-14,,,0.5,-3.1703818821460117,,
1999-06-15,,,0.5,-3.866676085392192,,
1999-06-16,,,1.0,-0.25455316077542745,,
1999-06-17,,,1.0,1.9735474139110154,,
1999-06-18,,,1.0,0.8874478841090119,,
1999-06-21,,,1.0,2.907911905180102,,
1999-06-22,,,1.0,2.7428370133291744,,
1999-06-23,,,1.0,1.1532302836329598,,
1999-06-24,,,1.0,-0.14735704066394278,,
1999-06-25,,,1.0,-0.6660193969068626,,
1999-06-28,,,1.0,1.2732568570762046,,
1999-06-29,,,0.5,-0.4127898442103792,,
1999-06-30,,,0.5,-0.7013735088994014,,
1999-07-01,,,0.5,-1.8465783254631476,,
1999-07-02,,,0.5,0.8527995518937901,,
1999-07-05,,,1.0,4.3341087242767395,,
1999-07-06,,,1.0,4.636998047135514,,
1999-07-07,,,1.0,5.612089311292694,,
1999-07-08,,,1.0,4.22807307287584,,
1999-07-09,,,1.0,3.822968877807505,,
1999-07-12,,,1.0,6.764247263660688,,
1999-07-13,,,1.0,4.807111397540562,,
1999-07-14,,,1.0,5.024000234351369,,
1999-07-15,,,1.0,1.9287274644693002,,
1999-07-16,,,1.0,3.3962315618385195,,
1999-07-19,,,1.0,4.960553096049699,,
1999-07-20,,,1.0,1.5131798058588424,,
1999-07-21,,,1.0,4.147147113884509,,
1999-07-22,,,1.0,2.3022112749964156,,
1999-07-23,,,1.0,-0.2981907750029344,,
1999-07-26,,,0.5,-0.9712469977296739,,
1999-07-27,,,0.5,-1.8855657254151883,,
1999-07-28,,,1.0,-0.45182650261242585,,
1999-07-29,,,1.0,-0.7333125930465304,,
1999-07-30,,,0.5,-3.145437576128981,,
1999-08-02,,,1.0,-4.39172165319644,,
1999-08-03,,,1.0,-4.138681352615269,,
1999-08-04,,,1.0,-0.8407392885033992,,
1999-08-05,,,1.0,-1.051513963320963,,
1999-08-06,,,1.0,-0.860329606353515,,
1999-08-09,,,1.0,0.38700304934712493,,
1999-08-10,,,0.5,-0.774270232352353,,
1999-08-11,,,1.0,-0.633493826470107,,
1999-08-12,,,1.0,-1.063767676202815,,
1999-08-13,,,1.0,-2.506719007802304,,
1999-08-16,,,1.0,0.49450262997993505,,
1999-08-17,,,1.0,1.4955021518017657,,
1999-08-18,,,1.0,3.405410851474173,,
1999-08-19,,,0.5,0.604427060297049,,
1999-08-20,,,1.0,1.5854403220612225,,
1999-08-23,,,1.0,3.4789966271410018,,
1999-08-24,,,1.0,2.8464517858426372,,
1999-08-25,,,1.0,0.8743696429621566,,
1999-08-26,,,1.0,3.2608478896963113,,
1999-08-27,,,1.0,2.3043300915697085,,
1999-08-30,,,0.5,0.7944518931024878,,
1999-08-31,,,1.0,-0.4409029965525108,,
1999-09-01,,,0.5,-1.8152842699066007,,
1999-09-02,,,0.5,-4.394323493559948,,
1999-09-03,,,1.0,-3.9589919492763204,,
1999-09-06,,,1.0,-1.4209934130442605,,
1999-09-07,,,1.0,-2.2535400652180315,,
1999-09-08,,,1.0,-0.7528964169965703,,
1999-09-09,,,1.0,-0.2523697957244663,,
1999-09-10,,,1.0,-1.6610298328654733,,
1999-09-13,,,1.0,-1.3590244087081143,,
1999-09-14,,,1.0,-2.2028381525793668,,
1999-09-15,,,1.0,-2.711413033928573,,
1999-09-16,,,1.0,-4.400247027759743,,
1999-09-17,,,1.0,-2.145656659076152,,
1999-09-20,,,1.0,-2.1191736301532154,,
1999-09-21,,,1.0,-2.824778424670813,,
1999-09-22,,,0.8,0.23427219799660953,,
1999-09-23,,,1.0,1.1007681619972265,,
1999-09-24,,,1.0,1.8097194052704584,,
1999-09-27,,,1.0,0.026134058857646653,,
1999-09-28,,,1.0,-1.4331630427528355,,
1999-09-29,,,1.0,1.3728666013840456,,
1999-09-30,,,1.0,0.39598176476876396,,
1999-10-01,,,1.0,-1.8578331015528309,,
1999-10-04,,,0.5,-4.065499810361408,,
1999-10-05,,,0.5,-2.417227117568424,,
1999-10-06,,,1.0,0.204086903807655,,
1999-10-07,,,1.0,3.43970746675172,,
1999-10-08,,,1.0,2.8143061091604977,,
1999-10-11,,,1.0,2.302614089313134,,
1999-10-12,,,1.0,2.065775163983473,,
1999-10-13,,,1.0,2.4174524068955687,,
1999-10-14,,,1.0,1.9779156056418288,,
1999-10-15,,,0.5,-2.0180690499294154,,
1999-10-18,,,1.0,-2.742056495396795,,
1999-10-19,,,1.0,-2.2435007689610136,,
1999-10-20,,,1.0,-0.3810460836953737,,
1999-10-21,,,1.0,-2.129946795750761,,
1999-10-22,,,1.0,-2.833592832886987,,
1999-10-25,,,0.5,-3.045666863271171,,
1999-10-26,,,0.5,-4.310091069949141,,
1999-10-27,,,0.5,-3.8900745117765694,,
1999-10-28,,,0.5,-6.091879145999013,,
1999-10-29,,,0.5,-7.8933556649082846,,
1999-11-01,,,0.0,-9.367290998561325,,
1999-11-02,,,0.5,-5.4823289988229,,
1999-11-03,,,0.5,-5.5764509990369175,,
1999-11-04,,,0.5,-4.562550817393841,,
1999-11-05,,,0.5,-1.369359759685868,,
1999-11-08,,,1.0,-0.5749307124702552,,
1999-11-09,,,0.5,-0.47039785565748143,,
1999-11-10,,,0.5,1.2514926635529708,,
1999-11-11,,,0.5,0.29667581563424833,,
1999-11-12,,,0.5,-0.12090160539016072,,
1999-11-15,,,0.5,-3.0080104044101335,,
1999-11-16,,,0.5,-3.188372149062836,,
1999-11-17,,,0.5,-4.426849940142321,,
1999-11-18,,,1.0,-1.9856044964800794,,
1999-11-19,,,1.0,0.19359632106175453,,
1999-11-22,,,1.0,0.7038515354141631,,
1999-11-23,,,1.0,1.12133307442977,,
1999-11-24,,,1.0,1.644727060897085,,
1999-11-25,,,1.0,0.982049413461251,,
1999-11-26,,,1.0,1.530767701922842,,
1999-11-29,,,1.0,0.16153721066414267,,
1999-11-30,,,1.0,-2.0496513730929755,,
1999-12-01,,,1.0,-0.9497147598033429,,
1999-12-02,,,1.0,0.6775061056154478,,
1999-12-03,,,1.0,0.5543231773217299,,
1999-12-06,,,1.0,1.9080825996268709,,
1999-12-07,,,1.0,2.288431217876531,,
1999-12-08,,,1.0,0.7814437237171609,,
1999-12-09,,,1.0,0.639363046677677,,
1999-12-10,,,1.0,0.1594788563726445,,
1999-12-13,,,0.6666666666666666,-0.5967900266042004,,
1999-12-14,,,0.75,-2.30646456722162,,
1999-12-15,,,1.0,-1.1598346459085973,,
1999-12-16,,,1.0,0.5055898351656942,,
1999-12-17,,,0.8,0.05002804695374955,,
1999-12-20,,,0.8,0.04093203841670417,,
1999-12-21,,,1.0,-1.0574192412954244,,
1999-12-22,,,1.0,0.22574789348556268,,
1999-12-23,,,1.0,-1.2698426326027226,,
1999-12-24,,,1.0,-4.311689426674957,,
1999-12-27,,,0.5,-7.1641095309158755,,
1999-12-28,,,0.5,-4.4069987071129875,,
1999-12-29,,,1.0,-2.3329989421833517,,
1999-12-30,,,1.0,-2.999726407240925,,
1999-12-31,,,1.0,-2.4543216059243926,,
2000-01-03,,,1.0,1.6282823224254996,,
2000-01-04,,,1.0,2.0595037183481364,,
2000-01-05,,,1.0,0.9577757695575654,,
2000-01-06,,,1.0,2.238180175092554,,
2000-01-07,,,1.0,1.8312383250757258,,
2000-01-10,,,1.0,1.8619222659710484,,
2000-01-11,,,0.5,-1.3856999642055081,,
2000-01-12,,,0.5,0.6844273020136765,,
2000-01-13,,,1.0,-0.5309231165342655,,
2000-01-14,,,1.0,-1.1616643680734904,,
2000-01-17,,,0.5,-0.2231799375146734,,
2000-01-18,,,1.0,-0.5462381306938239,,
2000-01-19,,,1.0,2.098532438523237,,
2000-01-20,,,0.5,-0.46483709575371696,,
2000-01-21,,,1.0,-0.016684896525768163,,
2000-01-24,,,1.0,-0.3772876426119924,,
2000-01-25,,,1.0,-2.4905080712279952,,
2000-01-26,,,1.0,-2.0376884219138143,,
2000-01-27,,,1.0,-0.21265416338402862,,
2000-01-28,,,1.0,-0.17398977004147795,,
2000-01-31,,,1.0,-1.9605370845793921,,
2000-02-01,,,1.0,-0.5131667055649561,,
2000-02-02,,,1.0,1.3983181499923099,,
2000-02-03,,,1.0,0.4168057590846165,,
2000-02-04,,,1.0,-0.022613469839859533,,
2000-02-07,,,0.75,-1.1094110207780676,,
2000-02-08,,,0.6666666666666666,-1.27133628972751,,
2000-02-09,,,1.0,0.4143612174956748,,
2000-02-10,,,1.0,1.0662955415873705,,
2000-02-11,,,1.0,0.5087872612987574,,
2000-02-14,,,1.0,-0.6746286043919265,,
2000-02-15,,,0.5,-2.9156052217752144,,
2000-02-16,,,1.0,-0.9309497269069924,,
2000-02-17,,,1.0,0.8746774961670073,,
2000-02-18,,,1.0,-1.102536594045177,,
2000-02-21,,,1.0,-0.9020753951278719,,
2000-02-22,,,1.0,-2.9198798687409875,,
2000-02-23,,,0.5,-4.207174438060809,,
2000-02-24,,,1.0,-3.442233631140662,,
2000-02-25,,,0.5,-4.998191152751452,,
2000-02-28,,,0.6666666666666666,-1.9076109431602768,,
2000-02-29,,,0.0,-4.8334998625856835,,
2000-03-01,,,0.0,-3.2274089784791946,,
2000-03-02,,,0.5,-4.822425527846615,,
2000-03-03,,,0.6666666666666666,-6.854711795510868,,
2000-03-06,,,0.5,-5.972036923599801,,
2000-03-07,,,0.5,-7.068030210218019,,
2000-03-08,,,0.5,-6.873842899269288,,
2000-03-09,,,0.5,-6.714962372129419,,
2000-03-10,,,0.5,-6.766787395378615,,
2000-03-13,,,0.5,-5.900098778037048,,
2000-03-14,,,0.5,-3.0091717274848553,,
2000-03-15,,,0.5,-0.4620495952148799,,
2000-03-16,,,0.5,-0.7416769415394473,,
2000-03-17,,,0.5,-0.606826588532275,,
2000-03-20,,,0.5,-0.49649448152640674,,
2000-03-21,,,0.5,-0.042586393976150654,,
2000-03-22,,,1.0,1.7833384049286054,,
2000-03-23,,,1.0,0.368185967668858,,
2000-03-24,,,0.5,0.3012430644563383,,
2000-03-27,,,1.0,-0.4808011290811783,,
2000-03-28,,,0.5,-0.7570191056118734,,
2000-03-29,,,0.5,-0.6193792682278964,,
2000-03-30,,,0.5,-0.5067648558228242,,
2000-03-31,,,0.5,0.6762832997813265,,
2000-04-03,,,0.5,-0.17395002745164254,,
2000-04-04,,,0.5,-3.415050022460437,,
2000-04-05,,,0.0,-2.4304954729221753,,
2000-04-06,,,0.5,-2.352223568754507,,
2000-04-07,,,0.5,1.7118170801099515,,
2000-04-10,,,1.0,3.582395792817234,,
2000-04-11,,,0.5,1.112869285032281,,
2000-04-12,,,0.5,-0.9076524031554077,,
2000-04-13,,,0.5,-4.015351966218063,,
2000-04-14,,,0.5,-3.2852879723602326,,
2000-04-17,,,0.5,-4.869781068294737,,
2000-04-18,,,0.0,-4.348002692241147,,
2000-04-19,,,0.0,-3.921093111833666,,
2000-04-20,,,0.0,-3.571803455136635,,
2000-04-21,,,0.0,-2.922384645111792,,
2000-04-24,,,0.0,-4.5728601641823765,,
2000-04-25,,,0.0,-5.7414310434219455,,
2000-04-26,,,0.5,-1.4248072173452253,,
2000-04-27,,,0.5,-3.7112059051006403,,
2000-04-28,,,0.0,-4.854623013264161,,
2000-05-01,,,0.0,-3.971964283579767,,
2000-05-02,,,0.0,-6.340698050201629,,
2000-05-03,,,0.5,-5.551480222892241,,
2000-05-04,,,0.5,-1.269392909639104,,
2000-05-05,,,0.5,0.05231489211346133,,
2000-05-08,,,0.0,-1.775378724634442,,
2000-05-09,,,0.0,-1.634400774700907,,
2000-05-10,,,0.0,-2.064509724755288,,
2000-05-11,,,0.0,-3.507326138436145,,
2000-05-12,,,0.0,-5.051448658720483,,
2000-05-15,,,0.0,-3.4057307207713032,,
2000-05-16,,,0.5,-2.7865069533583386,,
2000-05-17,,,0.5,-2.279869325475004,,
2000-05-18,,,0.5,-2.228983993570458,,
2000-05-19,,,0.5,-2.369168722012193,,
2000-05-22,,,0.0,-3.7565925907372493,,
2000-05-23,,,0.0,-3.437212119694113,,
2000-05-24,,,0.5,-0.9940826433860909,,
2000-05-25,,,0.5,-0.8133403445886197,,
2000-05-26,,,0.5,0.42544880897294834,,
2000-05-29,,,0.5,2.529912661886959,,
2000-05-30,,,0.5,3.8881103597256943,,
2000-05-31,,,0.5,5.726635748866479,,
2000-06-01,,,0.5,1.412701976345298,,
2000-06-02,,,0.5,2.610392526100699,,
2000-06-05,,,0.5,3.5903211577187544,,
2000-06-06,,,0.5,2.9375354926789807,,
2000-06-07,,,0.5,3.130710857646439,,
